Family,Species,Sample Size,Elev_up,Elev_low,Elev_mid,RS,W_length,B_length,Dry_Weight,CTmax,CTmin,TTrange,STmax,STmin,STR,STmean,Location,DTmax,DTmin,DTmean,DTR
Geometridae,CA_GEO52-2,1,509,509,509,0,12.99,10.33,0.0049,,1,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Geometridae,CA_GEO64,1,509,509,509,0,20.76,14.61,0.0271,,5.1,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Geometridae,CA_GEO73,1,509,509,509,0,20.85,12.98,0.0185,,1.8,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Geometridae,CA_GEO74,1,509,509,509,0,17.95,11.2,0.0082,45.3,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HER-2021,1,509,509,509,0,18.98,15.36,0.0293,,5.4,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HER18,1,509,509,509,0,11.41,10.7,0.0069,,5.2,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HER27-2,1,509,509,509,0,10.41,9.95,0.0081,43.4,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HER28,1,509,509,509,0,10.13,8.39,0.0061,,-1.3,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HYP02,1,509,509,509,0,9.63,9.58,0.0053,,2.6,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HYP05,1,509,509,509,0,15.4,12.1,0.0166,43.9,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HYP07,1,509,509,509,0,14.89,13.21,0.0152,43.7,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_HYP08,1,509,509,509,0,,13.91,0.011,,10.6,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Lasiocampidae,CA_LAS-2021,1,509,509,509,0,28.09,30.93,0.0962,40.3,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Lasiocampidae,CA_LAS04,2,509,509,509,0,19.205,21.43,0.0799,43.9,8.4,35.5,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Limacodidae,CA_LIM02,1,509,509,509,0,8.53,8.88,0.0076,,2.7,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LIT18,1,509,509,509,0,9.4,8.75,0.0042,44.8,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LIT49,2,509,509,509,0,8.135,7.46,0.00345,45.5,-1.4,46.9,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LIT51,1,509,509,509,0,6.67,5.63,0.0024,,2.8,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LIT56,1,509,509,509,0,14.92,12.45,0.0136,,3.5,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LIT86,1,509,509,509,0,18.67,20.01,0.0499,,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM-Euproctis-01,1,509,509,509,0,10.43,9.34,0.0101,,1.6,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM-Euproctis-07,1,509,509,509,0,9.05,7.61,0.0052,44.9,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM-Euproctis-08,1,509,509,509,0,9.03,7.2,0.0046,43.8,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM12-2,1,509,509,509,0,18.78,15.32,0.0136,43.2,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM20,1,509,509,509,0,23.25,16.35,0.069,,4.9,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM24,2,509,509,509,0,16.47,14.275,0.02525,43.6,-2.4,46,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM26-2,1,509,509,509,0,15.51,14.04,0.0218,42.9,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM29,1,509,509,509,0,15.7,13.64,0.0176,,4,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM32,1,509,509,509,0,15.74,15.74,0.0448,,7.1,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_LYM_dark,1,509,509,509,0,10.82,8.96,0.0062,,2.4,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Thyrididae,CA_MIC23,1,509,509,509,0,16.23,12.37,0.0287,38.1,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Noctuidae,CA_NOC-Athetis,1,509,509,509,0,11.51,12.43,0.0194,43.2,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Noctuidae,CA_NOC07,1,509,509,509,0,22.44,20.98,0.1119,,10.1,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Noctuidae,CA_NOC09,1,509,509,509,0,7.15,,0.0033,42.1,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Noctuidae,CA_NOC24,1,509,509,509,0,13.77,13.62,0.0148,40.4,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Nolidae,CA_NOL05,1,509,509,509,0,,16.42,0.0439,,5.7,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Nolidae,CA_NOL07,1,509,509,509,0,14.72,16.59,0.0317,,4.7,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Notodontidae,CA_NOT08,2,509,509,509,0,21.655,22.205,0.0715,43.2,3.8,39.4,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Notodontidae,CA_NOT13,1,509,509,509,0,37.04,29.43,0.2394,42.2,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Pyralidae,CA_PYR06,2,509,509,509,0,13.4,12.705,0.01995,43.3,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Pyralidae,CA_PYR11,2,509,509,509,0,11.44,11.115,0.01455,44.9,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Pyralidae,CA_PYR16,1,509,509,509,0,18.29,19.19,0.082,,16.3,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Pyralidae,CA_PYR17,1,509,509,509,0,13.05,12.19,0.0159,,3.3,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Pyralidae,CA_PYR19,4,509,509,509,0,7.795,6.825,0.003925,45.05,2.8,42.25,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Pyralidae,CA_PYR26,1,509,509,509,0,11.1,9.55,0.0124,,2.3,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Uraniidae,CA_URA11,1,509,509,509,0,14.03,9.76,0.0041,45.9,,,28.55666667,19.38333333,9.173333333,24.41944444,Malaysia,25.92627577,20.20341745,22.63479892,5.722858328
Erebidae,CA_ARC03,7,1372,796,1084,576,16.32714286,12.31714286,0.019867143,42.3,0.1,42.2,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553
Geometridae,CA_GEO44,4,1372,796,1084,576,8.485,6.51,0.002085,38.2,-3.05,41.25,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553
Geometridae,CA_GEO47,15,1372,796,1084,576,12.644,9.508,0.006482,,2.3,,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553
Limacodidae,CA_LIM07,6,1372,796,1084,576,10.01333333,10.70333333,0.020205,,5.5,,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553
Erebidae,CA_LYM27,2,1372,796,1084,576,17.15,15.67,0.023865,,1.9,,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553
Notodontidae,CA_NOT02,4,1372,796,1084,576,15.925,14.555,0.02607,40.9,,,24.81,15.58,9.23,20.68,Malaysia,23.53129874,18.50330319,20.59575422,5.027995553
Erebidae,CA_ARC04,3,903,903,903,0,14.01,11.23333333,0.013866667,43.4,3.15,40.25,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA08,1,903,903,903,0,11.95,11.88,0.0074,43.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA112,3,903,903,903,0,15.85,13.85333333,0.022233333,39.5,4.6,34.9,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA14,1,903,903,903,0,16.92,14.21,0.0122,42.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA21,2,903,903,903,0,17.42,16.105,0.04105,41.9,7,34.9,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA23,1,903,903,903,0,11.09,11.43,0.0054,,5.9,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA57,1,903,903,903,0,8.56,8.71,0.0042,,0.9,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA73,1,903,903,903,0,6.3,7.18,0.0018,,-1.5,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA92,1,903,903,903,0,10.48,11,0.0046,,2.8,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA96,1,903,903,903,0,9.29,7.75,0.0062,40,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Crambidae,CA_CRA99,1,903,903,903,0,7.46,8.05,0.0019,,-1.8,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Drepanidae,CA_DRE02,2,903,903,903,0,42.815,25.22,0.1188,42.1,6.8,35.3,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Drepanidae,CA_DRE03,1,903,903,903,0,,10.75,0.0206,42.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Drepanidae,CA_DRE09,2,903,903,903,0,16.035,8.38,0.0111,41.6,-1.5,43.1,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE04,1,903,903,903,0,42.17,29.91,0.1822,,14.1,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE12,1,903,903,903,0,21,19.94,0.057,,9.3,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE23,1,903,903,903,0,21.15,16.65,0.0716,,8.5,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE24,1,903,903,903,0,28.95,22.58,0.1049,43,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE25,1,903,903,903,0,20.79,17.48,0.0491,41.7,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE30,1,903,903,903,0,15.61,12.9,0.0185,43.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE32,2,903,903,903,0,15.77,13.105,0.0231,42.6,3.7,38.9,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE35,1,903,903,903,0,23.98,18.64,0.0671,,14.9,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE41,1,903,903,903,0,10.4,8.79,0.0054,43.4,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE54-2,1,903,903,903,0,10.26,7.75,0.004,39.4,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE62,3,903,903,903,0,18.94,13.4,0.021266667,44.6,5.85,38.75,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE65,1,903,903,903,0,15.03,14.07,0.0123,,0.3,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE68-2,1,903,903,903,0,16.93,14.38,0.0501,,4.2,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ERE73,1,903,903,903,0,24.66,19.15,0.0746,42.4,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Euteliidae,CA_EUT03,1,903,903,903,0,13.87,10.72,0.0119,39.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO-Scopula-1,1,903,903,903,0,,6.14,0.0046,,1.2,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO100-2,1,903,903,903,0,15.61,13.89,0.01,,0.5,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO138-1,1,903,903,903,0,9.21,7.78,0.0056,,-1.4,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO144,2,903,903,903,0,16.135,12.11,0.016,42.75,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO18,2,903,903,903,0,18.48,13.925,0.02235,44.8,2.2,42.6,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO22,1,903,903,903,0,20.8,17.02,0.037,41.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO29,1,903,903,903,0,14.62,10.58,0.0073,42.6,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO46-2,1,903,903,903,0,20.28,14.75,0.0256,,4.7,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO68,1,903,903,903,0,16.67,11.08,0.0077,,1.1,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO69-2,2,903,903,903,0,21.735,16.135,0.03505,42.9,7.1,35.8,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO77,1,903,903,903,0,25.47,17.69,0.0384,42.8,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO90,1,903,903,903,0,11.51,9.39,0.0091,43.1,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Geometridae,CA_GEO90-2,1,903,903,903,0,12.49,9.64,0.0112,43,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_HER10,2,903,903,903,0,11.785,9.085,0.006,38.9,4.4,34.5,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_HER33-2,1,903,903,903,0,20.36,16.34,0.0483,41.7,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_HER37,1,903,903,903,0,16.15,13.54,0.0069,,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_HYP06,1,903,903,903,0,,12.54,0.0141,,2,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Limacodidae,CA_LIM04,1,903,903,903,0,16.12,15.64,0.0384,,3.2,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Limacodidae,CA_LIM05,1,903,903,903,0,17.11,21.47,0.1183,,6.7,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LIT08-4,1,903,903,903,0,12.68,10.6,0.006,38.6,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LIT27,1,903,903,903,0,7.23,5.4,0.0011,,-0.4,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LIT36,1,903,903,903,0,8.38,7.4,0.0034,,1.8,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LIT69,1,903,903,903,0,9.11,6.87,0.0029,41.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LIT70,2,903,903,903,0,7.425,5.57,0.00155,,0.55,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM-Euproctis-04,1,903,903,903,0,14.84,8.14,0.0042,44.3,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM-Euproctis-10,1,903,903,903,0,,7.81,0.0029,38.8,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM-Euproctis-11-1,1,903,903,903,0,,9.87,0.0058,,0.6,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM03,1,903,903,903,0,24.75,15.08,0.0402,40,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM18-2,1,903,903,903,0,14.24,11.5,0.0141,,-3.5,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM22,2,903,903,903,0,17.68,13.935,0.03075,42.2,1.2,41,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_LYM34,3,903,903,903,0,12.18666667,9.73,0.0177,42.9,5.4,37.5,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Thyrididae,CA_MIC02,1,903,903,903,0,6.84,6.19,0.0009,,-1.6,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Oecophoridae,CA_MIC05,1,903,903,903,0,9.47,7.27,0.0022,41.4,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Adelidae,CA_MIC12,1,903,903,903,0,6.64,4.76,0.0011,39.4,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Nolidae,CA_NOL02-2,1,903,903,903,0,16.75,17.42,0.0423,43,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Nolidae,CA_NOL03,1,903,903,903,0,16.86,19.66,0.051,44.2,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Nolidae,CA_NOL04,1,903,903,903,0,11.98,13.15,0.0221,44.1,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Nolidae,CA_NOL06,1,903,903,903,0,14.75,14.75,0.0292,,2.8,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Notodontidae,CA_NOT01,1,903,903,903,0,36.71,29.39,0.2977,,8.8,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Notodontidae,CA_NOT07,1,903,903,903,0,27.59,22.09,0.0816,,6.7,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Notodontidae,CA_NOT11,1,903,903,903,0,22.47,17.16,0.0406,,2.4,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Pyralidae,CA_PYR03,1,903,903,903,0,15.54,11,0.0165,43,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Pyralidae,CA_PYR21,2,903,903,903,0,11.78,11.115,0.01865,41.7,6.6,35.1,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Uraniidae,CA_URA03,1,903,903,903,0,13.26,7.93,0.0061,43.1,,,22.88,13.74666667,9.133333333,18.8325,Malaysia,24.31329981,19.43388176,21.47288866,4.879418049
Erebidae,CA_ARC05,3,509,470,489.5,39,18.01,17.23,0.052276667,45.9,,,27.96,18.79,9.16,23.83,Malaysia,26.00610581,20.24150361,22.69230463,5.764602199
Notodontidae,CA_NOT14,2,509,470,489.5,39,20.02,22.805,0.06886,41.8,,,27.96,18.79,9.16,23.83,Malaysia,26.00610581,20.24150361,22.69230463,5.764602199
Thyatiridae,CA_THY02,3,509,470,489.5,39,17.93,16.03666667,0.045886667,,5.6,,27.96,18.79,9.16,23.83,Malaysia,26.00610581,20.24150361,22.69230463,5.764602199
Erebidae,CA_ARC07,2,1372,902,1137,470,26.48,17.565,0.02095,42.8,-0.2,43,24.47,15.24,9.23,20.34,Malaysia,23.29069681,18.0673497,20.24164943,5.223347109
Geometridae,CA_GEO58,2,1372,902,1137,470,36.15,24.165,0.0934,,5.55,,24.47,15.24,9.23,20.34,Malaysia,23.29069681,18.0673497,20.24164943,5.223347109
Geometridae,CA_GEO69,3,1372,902,1137,470,22.51666667,17.58333333,0.022873333,34.35,,,24.47,15.24,9.23,20.34,Malaysia,23.29069681,18.0673497,20.24164943,5.223347109
Uraniidae,CA_URA07,5,1372,902,1137,470,29.872,16.622,0.036262,41.1,5.9,35.2,24.47,15.24,9.23,20.34,Malaysia,23.29069681,18.0673497,20.24164943,5.223347109
Erebidae,CA_ARC08,2,1494,1372,1433,122,23.1,16.265,0.02394,42.1,,,22.75,13.65,9.1,18.72,Malaysia,21.39666619,15.43482047,18.16693673,5.96184571
Erebidae,CA_ERE36,9,1494,1372,1433,122,22.49555556,20.57,0.040756667,42.575,8.9,33.675,22.75,13.65,9.1,18.72,Malaysia,21.39666619,15.43482047,18.16693673,5.96184571
Noctuidae,CA_NOC08,5,1800,1066,1433,734,16.786,17.308,0.0474,43.3,0.5,42.8,22.75,13.65,9.1,18.72,Malaysia,21.39666619,15.43482047,18.16693673,5.96184571
Erebidae,CA_RSARC07,4,1800,1066,1433,734,18.315,15.2075,0.0361775,,,,22.75,13.65,9.1,18.72,Malaysia,21.39666619,15.43482047,18.16693673,5.96184571
